video_id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
1,2.3507492542266846,1.4659219980239868,0.10879944264888763,2.0556674003601074,-1.7905374765396118,-1.2571985721588135,-0.5712254643440247,0.6752320528030396,-2.1429667472839355,-1.6013673543930054,-0.9125097393989563,-1.2558740377426147,-0.16458046436309814,-1.5938960313796997,1.6341896057128906,-1.0612478256225586,1.0403311252593994,1.044642686843872,1.5948669910430908,-0.7941354513168335,1.2914727926254272,-0.15244904160499573,0.6410852074623108,0.19325318932533264,-0.2611069083213806,0.048130810260772705,-0.02271907590329647,1.9222787618637085,0.006908955983817577,3.562350034713745,0.21772316098213196,0.29881221055984497,-0.6300133466720581,0.04905623942613602,-2.37703275680542,-3.0123934745788574,0.49560874700546265,1.1795051097869873,-0.9622317552566528,0.3777075409889221,0.8559242486953735,-0.3853732645511627,2.3664157390594482,-2.0896077156066895,-0.2755534052848816,4.85722017288208,-0.21295268833637238,0.12122420966625214,0.229949951171875,-1.2508318424224854,-0.8506200909614563,-0.20246446132659912,-0.8931549191474915,0.3388422131538391,0.01140936091542244,-0.24294495582580566,-0.5937818884849548,0.13965532183647156,-1.6821260452270508,-2.538790464401245,0.5610976219177246,1.4187543392181396,-0.2148778736591339,-1.4353382587432861,-1.8490073680877686,4.189655303955078,-0.3872174024581909,-1.833380937576294,3.22931170463562,1.4061552286148071,-3.7912983894348145,2.084028959274292,0.6381465792655945,2.931602954864502,0.9438349604606628,0.009476086124777794,-0.3225471079349518,2.18357515335083,-1.3974193334579468,-1.2075998783111572,-0.9091480374336243,1.3550755977630615,-1.7558199167251587,-1.5538619756698608,-0.34524771571159363,0.6410280466079712,0.5560187101364136,-1.5739595890045166,0.5403117537498474,3.1431822776794434,-0.3542162775993347,-0.7073663473129272,1.8083560466766357,3.0259766578674316,2.0451061725616455,-1.3226324319839478,0.45321980118751526,-0.732697606086731,-1.3799759149551392,1.5416836738586426,-3.514601230621338,-2.6549911499023438,0.1631544977426529,-1.3794171810150146,-2.424226999282837,1.135599970817566,-1.465545654296875,2.8554089069366455,-1.5041862726211548,-2.379488468170166,-0.8814833760261536,-1.4873383045196533,0.4190071225166321,0.9287718534469604,0.5683478116989136,-0.8448689579963684,-0.8950281143188477,-2.39766526222229,0.3649130165576935,2.491852283477783,2.149049997329712,-0.6563189029693604,0.41085299849510193,0.4740602970123291,0.5580893754959106,-2.8464293479919434,0.31079134345054626,0.7774088382720947
10,2.717313051223755,0.22596709430217743,-2.0665063858032227,3.0106685161590576,-0.926411509513855,-2.0860509872436523,-2.426939010620117,0.286064475774765,-0.9122883677482605,-1.0036492347717285,-0.0808165967464447,-0.7651543617248535,-2.4082438945770264,-0.2960866689682007,2.433619260787964,1.2573297023773193,1.2292768955230713,3.1248137950897217,1.0506988763809204,-1.4583954811096191,-0.2414541244506836,-2.163059949874878,1.1022677421569824,0.557482123374939,-1.224778175354004,2.734551191329956,-2.872714042663574,0.852638840675354,2.4032764434814453,3.717820405960083,0.9388129115104675,-0.35167112946510315,-0.01336593460291624,2.2799737453460693,-2.3753702640533447,-3.054243803024292,-0.4229285418987274,0.60054612159729,1.1770405769348145,2.969827651977539,1.9213786125183105,-1.837556004524231,3.0789175033569336,-0.8462298512458801,-2.201451063156128,3.6292757987976074,-1.9295457601547241,1.3119382858276367,0.049990516155958176,-0.0028865868225693703,-1.5596860647201538,-2.4143483638763428,-0.32232552766799927,-0.5264391303062439,-0.18368841707706451,-0.7816877961158752,-2.2560853958129883,1.855785846710205,0.027254369109869003,-2.688518762588501,2.0091021060943604,0.5646045804023743,1.8027307987213135,-1.4233803749084473,-0.09392985701560974,3.44258975982666,0.5113471746444702,-2.056337356567383,2.3762998580932617,1.0044293403625488,-3.768238067626953,2.6304755210876465,-0.011528276838362217,1.120313286781311,2.4940755367279053,1.368194341659546,-0.06905928999185562,4.590804100036621,-2.0111327171325684,0.0928136557340622,-1.1451983451843262,-0.42697593569755554,-1.5889618396759033,-1.0185019969940186,-0.27834999561309814,-0.45515379309654236,0.1117778867483139,-1.4905489683151245,0.555052638053894,0.10819452255964279,0.044570181518793106,-1.7540123462677002,0.5875824689865112,-0.31742891669273376,3.045027732849121,-1.4140772819519043,-0.45050641894340515,0.7400400638580322,0.6497012376785278,1.1366580724716187,-4.82402229309082,-3.936864137649536,-0.3419737219810486,0.43475982546806335,-2.822859764099121,0.010221527889370918,-2.8675103187561035,2.917048931121826,-0.4879106283187866,-3.426731586456299,-1.7754567861557007,-2.895737648010254,-1.2502937316894531,-0.5263340473175049,1.4643460512161255,-0.29773345589637756,-4.710585117340088,-1.7389883995056152,0.7179027199745178,2.483006238937378,3.7289576530456543,0.17157259583473206,0.6242337822914124,3.369593620300293,2.723764181137085,-3.0005381107330322,-0.3812221884727478,-0.9890590310096741
11,4.5599446296691895,0.47607070207595825,-1.1625357866287231,4.5603718757629395,-2.3874411582946777,0.2772454023361206,-1.8209037780761719,-2.9447450637817383,0.39711853861808777,-1.7138886451721191,-1.0042085647583008,0.7535811066627502,-2.9068264961242676,0.1886371225118637,1.229170322418213,0.6810138821601868,0.9452653527259827,0.9718217253684998,3.401447296142578,-0.8083080649375916,2.324512481689453,-2.201476573944092,-0.3377166986465454,1.4057015180587769,0.66774982213974,0.2569050192832947,0.5502398014068604,1.536232829093933,0.9552517533302307,3.3598833084106445,0.8577126860618591,-0.15288762748241425,1.3801745176315308,1.4273098707199097,-3.742497205734253,-3.6023828983306885,0.532371461391449,2.596632480621338,-0.4827447831630707,0.3706681430339813,2.383002996444702,-4.708498001098633,1.3531081676483154,1.5915805101394653,-1.1013619899749756,7.431230545043945,-0.6911779046058655,-3.2683990001678467,3.3696961402893066,-0.6364373564720154,-0.39293888211250305,-1.5447911024093628,1.0513463020324707,-0.21495765447616577,1.1441251039505005,-1.9187626838684082,0.8877624273300171,2.9928741455078125,-1.7062296867370605,-2.603154420852661,-0.5967444777488708,0.27529165148735046,3.373699188232422,0.36074936389923096,-2.06319260597229,3.851189374923706,0.6187863945960999,-0.1545899361371994,1.64464271068573,0.4243697226047516,-1.6819957494735718,2.764806032180786,0.09079166501760483,2.971163272857666,1.0934714078903198,-0.5762490034103394,-3.0835022926330566,2.119218587875366,-2.187290906906128,-2.0900540351867676,-1.5223186016082764,2.7380423545837402,0.2825342118740082,-1.9383991956710815,-2.7407515048980713,-0.3401661217212677,-0.7093494534492493,0.20463700592517853,1.4648785591125488,1.3142857551574707,2.0058271884918213,-1.465771198272705,1.0766466856002808,2.475989580154419,1.5188831090927124,0.17054857313632965,-0.8234471678733826,0.3662881851196289,0.1099279373884201,0.32191750407218933,-5.628111839294434,-0.9394411444664001,1.7612438201904297,-1.8411628007888794,-2.0048282146453857,3.2990972995758057,-2.5605974197387695,4.677733898162842,-1.6748565435409546,-2.4152116775512695,0.06106618791818619,-2.105354070663452,2.059492349624634,2.131326198577881,1.2389219999313354,-1.056322693824768,-1.7307555675506592,-2.693681240081787,-1.3109921216964722,4.228567600250244,3.364522695541382,-0.7135117053985596,-1.1636009216308594,4.396498680114746,2.3663461208343506,-3.502194881439209,-2.406259536743164,2.1851181983947754
12,3.713580369949341,-0.6177674531936646,-0.3060615360736847,1.1115373373031616,-1.718938946723938,-1.663195013999939,-0.8708503246307373,0.30659300088882446,0.48355522751808167,-1.3409795761108398,-0.6605086922645569,0.033778492361307144,-1.4422930479049683,2.6015238761901855,-0.11441988497972488,-0.7053017020225525,-0.1743825376033783,1.8291358947753906,0.45686250925064087,-2.2635509967803955,2.972860813140869,-1.5250581502914429,0.7370565533638,1.424813151359558,-0.7551709413528442,2.176835060119629,-1.5701874494552612,0.044619109481573105,4.03015661239624,4.649265289306641,2.398441791534424,-0.7219651937484741,0.6886191368103027,-0.19139668345451355,-2.0321662425994873,-1.414465308189392,0.6106246709823608,4.270164489746094,-1.1420183181762695,2.2553658485412598,1.9515994787216187,-1.5424848794937134,1.3798068761825562,1.0598993301391602,-0.7369939088821411,6.370703220367432,-2.3454673290252686,-0.27864861488342285,1.5797247886657715,1.3397670984268188,-1.0871206521987915,-2.2098147869110107,2.508232831954956,0.9951069355010986,-1.524539828300476,-0.9330256581306458,0.9402686953544617,1.7217613458633423,-1.4085575342178345,-3.6849470138549805,0.47307610511779785,0.7638216614723206,2.151792049407959,2.5085818767547607,-1.769415020942688,0.8060685396194458,1.191364049911499,-1.0483245849609375,1.0859750509262085,-0.7614811062812805,-3.6465301513671875,4.245726585388184,-0.6718831062316895,3.832848310470581,1.0193214416503906,-0.5024654269218445,-3.301541328430176,1.3503154516220093,2.3709404468536377,-0.2200382947921753,-1.392145037651062,0.8915433287620544,0.9184011220932007,-2.3601250648498535,-2.603710889816284,1.1809260845184326,-0.4132826626300812,1.3671773672103882,-0.1296062469482422,2.467480421066284,0.20078207552433014,3.2963619232177734,0.9978369474411011,2.5892908573150635,1.9720523357391357,0.3481771647930145,-0.18634171783924103,-0.6934044361114502,-2.2410552501678467,-1.4765830039978027,-3.7469077110290527,-4.4091691970825195,-0.2775132656097412,0.7764123678207397,-5.1448235511779785,3.1624231338500977,-1.0630706548690796,4.705214023590088,0.8645483255386353,-1.7954952716827393,-1.6317355632781982,-1.7606115341186523,0.8016112446784973,0.4654676914215088,0.8080646395683289,0.6613427996635437,-1.5723342895507812,-2.59362530708313,0.5204024910926819,1.9084546566009521,0.5131659507751465,-0.13885398209095,-0.7531179189682007,3.291435956954956,1.1150833368301392,-1.1359281539916992,-2.331028699874878,-0.34962379932403564
13,2.3400325775146484,1.6734868288040161,-0.5986027717590332,4.11076021194458,-2.9546215534210205,-1.9840977191925049,-1.8848680257797241,-1.6911332607269287,-1.3815784454345703,-0.20446063578128815,2.310692548751831,-1.9393422603607178,-1.637637734413147,3.3858513832092285,0.8413885831832886,-2.1444830894470215,0.21912136673927307,1.090905785560608,-1.9859570264816284,-0.418644517660141,1.6537669897079468,-0.8683521151542664,2.823819637298584,0.7009086608886719,-0.9170798659324646,5.915123462677002,-0.7969719767570496,1.1505353450775146,1.3165351152420044,4.624457836151123,1.3618175983428955,-0.7874014973640442,1.0091041326522827,0.7366167306900024,-2.891029119491577,-1.711477279663086,0.34789973497390747,2.89604115486145,-2.4403839111328125,0.8493390083312988,2.925426721572876,-3.5096096992492676,1.8851864337921143,2.710692882537842,-4.304429531097412,7.9283671379089355,-0.21183575689792633,-1.7452410459518433,4.322350978851318,1.6628934144973755,0.6025058031082153,-1.3610202074050903,2.753660202026367,0.7426283955574036,-2.9817073345184326,-1.7804347276687622,1.950537919998169,3.5185446739196777,-4.020951271057129,-2.428631544113159,1.5232865810394287,-3.294372081756592,2.6860640048980713,1.4863415956497192,-3.110330820083618,3.5408084392547607,4.875739097595215,0.9866818785667419,1.260693907737732,-1.55339515209198,-1.6200295686721802,2.3222389221191406,-1.9043866395950317,3.8131160736083984,0.24337612092494965,1.177433967590332,-4.367167949676514,0.0967029333114624,1.9608687162399292,0.9435140490531921,-4.514817237854004,-1.3937994241714478,-1.6510335206985474,-3.528852939605713,-2.007079601287842,1.0665196180343628,-1.282315969467163,0.34728434681892395,1.9454610347747803,3.2380447387695312,0.8353118896484375,3.0175957679748535,1.6733391284942627,-0.20933569967746735,-0.1432235985994339,-0.9666999578475952,2.1178653240203857,0.49057212471961975,-2.8718645572662354,-1.1559556722640991,-2.3806729316711426,-3.7023558616638184,-0.16424623131752014,0.10636628419160843,-3.435210943222046,4.117095470428467,-3.129723072052002,1.467869520187378,2.508007764816284,-4.367276668548584,-1.538575291633606,-0.9667261838912964,3.062744617462158,-0.8717799186706543,1.1675161123275757,-0.34268608689308167,-1.1438168287277222,-3.373377561569214,-0.4267668128013611,1.1839653253555298,0.7545170783996582,0.24711062014102936,-1.8521802425384521,-0.3349015712738037,3.0418589115142822,-2.678727865219116,-2.6420483589172363,-0.9267590641975403
14,7.968719482421875,2.824521064758301,2.2776169776916504,5.7849249839782715,-1.2673982381820679,-3.6422436237335205,-0.6900877952575684,-2.8126089572906494,-2.071014642715454,2.5208404064178467,-2.601062059402466,4.269791126251221,0.9592424035072327,-6.297520160675049,1.7002296447753906,3.885925054550171,-0.01825837977230549,0.8102216720581055,2.328953504562378,-5.093592166900635,3.823319673538208,-3.3052494525909424,0.22920052707195282,3.012462854385376,-1.0596041679382324,1.124947428703308,-6.180469036102295,-0.935815155506134,1.260318636894226,5.720449447631836,-0.23872114717960358,-2.434804916381836,-2.2853524684906006,-3.0437917709350586,-6.718533039093018,-4.138988971710205,3.7850418090820312,7.010745525360107,0.2631004750728607,1.291904091835022,1.9544204473495483,-4.443755626678467,1.7227734327316284,-2.9814975261688232,-1.8546209335327148,5.762577056884766,-0.009165626019239426,-0.2761263847351074,-2.3461251258850098,0.8446080684661865,-0.49929067492485046,-3.468616485595703,3.834559202194214,0.4168229103088379,0.32488012313842773,-0.32168933749198914,0.22123508155345917,1.9900522232055664,-6.974697589874268,-4.534322738647461,1.4589344263076782,-0.3507801294326782,1.31119704246521,0.14551112055778503,-5.704670429229736,8.131343841552734,2.5506343841552734,-3.2200400829315186,4.227786540985107,0.40719762444496155,-1.4541784524917603,3.0349128246307373,-0.3917786180973053,1.7220029830932617,3.842683792114258,-0.29150331020355225,0.5616553425788879,2.7812368869781494,-1.7389506101608276,2.545212984085083,-5.262375831604004,0.5483410954475403,-2.1083083152770996,-7.359251499176025,-3.097806215286255,-0.2798009216785431,0.2692076563835144,-1.663963794708252,3.0653951168060303,4.781884670257568,3.020739793777466,-3.8212249279022217,6.883177280426025,2.563664197921753,3.756204843521118,1.5066580772399902,-4.054372310638428,1.1933809518814087,0.966196596622467,2.820810317993164,-10.26079273223877,-1.963149905204773,-0.9217923283576965,-6.035670757293701,-4.319786548614502,-3.9771549701690674,-7.465867519378662,-0.04018319025635719,0.16481666266918182,-2.0226945877075195,-2.2375614643096924,0.3446493446826935,-0.45709189772605896,2.3566694259643555,4.543443202972412,-2.997323989868164,-2.0188896656036377,-1.0113533735275269,4.550121784210205,4.779361724853516,0.2916662395000458,-4.597291469573975,-3.5393741130828857,-0.37016329169273376,2.4523775577545166,-5.307971477508545,-2.5453405380249023,0.020084785297513008
15,0.7540616393089294,-1.5760067701339722,1.4884132146835327,2.284607172012329,-0.21540093421936035,-1.019619345664978,-1.6794246435165405,-1.753798246383667,-1.4536511898040771,-0.4896804988384247,-0.6226698756217957,2.0259416103363037,-2.3311619758605957,3.6906840801239014,2.9782798290252686,-1.0298134088516235,-1.382158875465393,0.6098834276199341,1.9531258344650269,-1.5525245666503906,2.799450397491455,-3.4099183082580566,2.380439519882202,0.706214427947998,-1.0310252904891968,3.4613606929779053,-1.3497169017791748,3.1016108989715576,5.945446968078613,5.179881572723389,3.6246016025543213,-1.4379618167877197,2.3118746280670166,-1.1139065027236938,-2.0173544883728027,1.645991563796997,-0.6957876086235046,2.4204094409942627,-0.8619385957717896,4.225358486175537,3.7572076320648193,-3.8860418796539307,2.121389389038086,2.375239610671997,-1.3068355321884155,8.774170875549316,-4.395079612731934,-0.5172854065895081,4.817630767822266,-1.19983971118927,-0.47158947587013245,0.5492076277732849,3.4721906185150146,2.600792169570923,-1.3148707151412964,-1.1918039321899414,2.7816998958587646,-1.2837820053100586,-0.5402621626853943,-3.1269984245300293,-0.8384450674057007,0.5609598755836487,2.651050567626953,1.8039616346359253,0.44123077392578125,1.7227338552474976,1.743999719619751,-2.9576313495635986,1.1657524108886719,0.8651503920555115,-2.585735559463501,5.468462944030762,-2.5213301181793213,1.4459043741226196,1.3898171186447144,-1.606942057609558,-3.8641934394836426,-0.7726241946220398,2.9393439292907715,-0.7827452421188354,-1.5033806562423706,3.038454294204712,-0.6849026083946228,-3.3673248291015625,-1.0571776628494263,-0.8602836728096008,-0.6258605122566223,0.8389446139335632,4.327862739562988,2.2766599655151367,1.6158846616744995,4.730716705322266,1.6499149799346924,1.8688161373138428,0.7445928454399109,-1.0660938024520874,-1.3299087285995483,-0.742864191532135,-2.7207071781158447,1.0461841821670532,-4.242299556732178,-4.702669620513916,0.9187964200973511,1.1052517890930176,-5.907596588134766,1.1056993007659912,-2.5319669246673584,4.203930854797363,1.0007455348968506,-2.2284553050994873,0.5085321664810181,-1.0782145261764526,-1.4086309671401978,1.4456168413162231,0.9927868247032166,1.592938780784607,-1.460973858833313,-0.5432920455932617,-0.4356508255004883,1.6643677949905396,-0.7267430424690247,-0.7875437140464783,-0.6733254790306091,5.370199680328369,3.624615430831909,-3.718412160873413,-2.309596538543701,1.2204420566558838
16,3.5675642490386963,-0.9858984351158142,-0.42827311158180237,1.4121955633163452,-1.1930369138717651,-0.5003800988197327,-0.9802306294441223,-0.8090705871582031,-6.736492156982422,-0.9968700408935547,-0.00779946893453598,-2.308189868927002,-2.1209425926208496,0.3269287049770355,-1.9906986951828003,-2.008143901824951,-0.10121691226959229,0.25809019804000854,2.3446779251098633,-0.06368950009346008,2.4292445182800293,-2.676434278488159,-0.29842790961265564,3.412186861038208,-1.5469129085540771,2.3336844444274902,-2.283743381500244,-2.248398542404175,1.590606927871704,5.185344219207764,0.3685937821865082,0.3007526993751526,0.4565584063529968,1.7598530054092407,-1.4125924110412598,-5.544173717498779,-0.15386338531970978,2.17616868019104,0.12807753682136536,2.2188303470611572,1.7231953144073486,-1.5558329820632935,1.8500075340270996,-0.188974529504776,-0.33815065026283264,4.357882499694824,2.079594373703003,-3.516636610031128,1.0919134616851807,1.226826786994934,-3.131265640258789,-2.5796890258789062,4.623672962188721,2.2361247539520264,-2.2459042072296143,-2.126283884048462,1.2313706874847412,-0.18072807788848877,0.467215359210968,-3.0230371952056885,1.7710403203964233,2.229053497314453,1.7020177841186523,3.9791147708892822,-1.0519397258758545,3.040477991104126,1.0618207454681396,0.2642413377761841,4.5636467933654785,1.4404394626617432,-1.9772332906723022,3.727384567260742,3.1711902618408203,1.121475100517273,1.3041249513626099,-1.6090612411499023,-0.4070037603378296,1.1344622373580933,-1.2727577686309814,-0.5670905709266663,0.2470097541809082,-0.5200526714324951,-2.118541955947876,-5.170093536376953,-2.202664852142334,-0.5647214651107788,-0.08666528761386871,-1.0703171491622925,6.33642578125,2.1899735927581787,0.46074238419532776,6.306740760803223,1.6462253332138062,2.903824806213379,3.5420992374420166,-0.5573459267616272,2.1640424728393555,-1.2511026859283447,-1.203916072845459,0.5231721997261047,-5.204373836517334,-2.810129404067993,1.095116138458252,-1.7677996158599854,-4.802647590637207,3.554215908050537,-2.597593307495117,2.0593693256378174,2.2517502307891846,1.7263071537017822,-0.5315638184547424,-1.1944732666015625,-0.6360331177711487,-0.22602617740631104,1.2499383687973022,-0.46843552589416504,-4.375310897827148,-5.357532501220703,-1.8697984218597412,4.051077365875244,-1.6840721368789673,-1.6295138597488403,0.3016025722026825,3.2125940322875977,-1.2487528324127197,-5.167886734008789,-1.4354054927825928,0.8173773884773254
17,2.3995399475097656,5.691093444824219,-0.7408466935157776,0.5413616299629211,-3.8159422874450684,1.422677755355835,-4.461205959320068,-2.174037218093872,-2.441391944885254,-1.4292068481445312,1.5160810947418213,2.7686963081359863,-2.1950838565826416,-0.5484879016876221,-0.24683816730976105,3.111556053161621,1.9659746885299683,1.0996674299240112,1.119887113571167,-2.197265863418579,-4.482642650604248,-2.8966057300567627,0.48182928562164307,0.2320699542760849,-1.0062752962112427,5.38341760635376,-2.2718634605407715,-2.140043020248413,4.678229808807373,5.967860698699951,3.0663750171661377,-1.2027298212051392,2.0463247299194336,3.2945525646209717,-2.999444007873535,-5.094656467437744,4.7282304763793945,2.844101667404175,1.628864049911499,0.011821008287370205,3.949753999710083,-3.7563815116882324,3.4210739135742188,-0.24174505472183228,0.7136691212654114,8.50621509552002,8.166956901550293,-6.5905046463012695,2.706218957901001,-0.8815391659736633,-2.323082447052002,0.23219642043113708,1.1768743991851807,-3.0789239406585693,2.3987905979156494,-3.9918315410614014,0.6683982610702515,2.3201634883880615,-2.6522154808044434,-3.6890909671783447,-2.5231752395629883,2.0729665756225586,1.1699223518371582,3.645355224609375,-1.030014157295227,5.195141315460205,-0.3243861496448517,-0.719456136226654,-0.8649532198905945,-1.3847124576568604,1.4955554008483887,1.2803311347961426,0.3561263680458069,-2.87858510017395,1.6246417760849,2.1940996646881104,-1.6770085096359253,1.7671411037445068,-2.031033515930176,-1.9344722032546997,-3.813441514968872,1.4249060153961182,-5.804455280303955,-5.8725199699401855,-1.6968318223953247,-4.873581409454346,3.735323667526245,-7.009653091430664,0.06361939758062363,-1.1916872262954712,-2.5885326862335205,3.04807448387146,6.248337268829346,0.8605670928955078,2.7410430908203125,1.0275282859802246,0.2651523947715759,1.534325361251831,1.4946057796478271,5.4418559074401855,-7.841455936431885,-1.9850155115127563,1.0770140886306763,-5.1912970542907715,-3.8148112297058105,0.21137261390686035,-5.148940563201904,0.6516284346580505,-0.9291746020317078,-0.06075992062687874,3.231247663497925,0.9620018005371094,1.5549461841583252,1.613344430923462,3.198880672454834,1.3479002714157104,-6.197764873504639,-5.483743667602539,1.8372337818145752,3.3051536083221436,0.26999127864837646,1.3769811391830444,-0.9062223434448242,2.759751796722412,2.331105947494507,-2.771578788757324,1.9802812337875366,1.330389380455017
18,3.764226198196411,0.6039459109306335,2.8496909141540527,0.42050114274024963,-2.3773574829101562,1.0033849477767944,-3.910248279571533,-1.2103097438812256,-5.087905406951904,-1.6052329540252686,-1.7577677965164185,-2.32145357131958,-3.2218282222747803,-1.3141069412231445,-3.896517038345337,1.2053624391555786,-1.723875641822815,3.263145685195923,0.7584096789360046,-5.385439872741699,2.9780354499816895,-0.5252031683921814,1.8981091976165771,5.330735206604004,0.823489248752594,3.315819263458252,-4.258152008056641,-0.018538901582360268,4.659818172454834,8.304028511047363,2.602604627609253,-3.9609787464141846,-1.9560129642486572,-1.9102191925048828,-1.7461270093917847,-6.421428203582764,2.492121458053589,-1.5811231136322021,-1.1962534189224243,3.6693835258483887,4.432140827178955,-3.726743459701538,3.467416524887085,-1.5265016555786133,-3.0118887424468994,5.710873603820801,2.165964365005493,-1.3111718893051147,-1.6924489736557007,0.8279943466186523,-2.5810999870300293,2.480501174926758,-0.252054899930954,0.5130234360694885,2.9512076377868652,-1.7156747579574585,0.13630107045173645,-1.5182535648345947,3.3869450092315674,-5.581015110015869,0.829585611820221,-0.06683521717786789,1.9662920236587524,1.088374376296997,-1.2219350337982178,5.137757778167725,2.453315496444702,1.4823347330093384,2.545839548110962,2.808458089828491,-1.5238291025161743,1.1005604267120361,0.9288011193275452,0.5271326303482056,3.1238174438476562,-3.042799234390259,-1.3363786935806274,3.317652463912964,2.007127285003662,-2.291506290435791,-3.4091036319732666,3.762293577194214,-5.0772385597229,-6.873539924621582,-2.910438299179077,-0.803054690361023,-0.07406140118837357,-2.327754497528076,2.6982479095458984,-2.0565361976623535,2.2027814388275146,3.951220750808716,2.153038740158081,2.006230354309082,5.195385932922363,1.2975648641586304,-0.6128416061401367,0.8919268250465393,3.5820889472961426,2.5894534587860107,-4.307772159576416,-2.4227583408355713,-2.769136428833008,-3.179952621459961,-4.205856800079346,0.5764636993408203,-4.537766456604004,3.7054905891418457,-0.6426617503166199,-0.26567789912223816,-0.9905716180801392,0.6664493680000305,-0.21362483501434326,-1.8246829509735107,-1.237899899482727,1.0721474885940552,-8.182615280151367,-3.860055446624756,0.4055182635784149,0.27863001823425293,-0.07573999464511871,0.23095931112766266,1.4491058588027954,2.2450218200683594,-0.9959201812744141,-4.565494060516357,-3.9822142124176025,4.029389381408691
